Portal ID,Name Provided,THE Name,Country,Clinical applicable?,EDITED?,PPP / FX rate used 2013,Reason Not Ranked,Previous rank,RANK LABEL 2015–16 H,OVERALL SCORE 2015-16,TEACHING 2015-16,RESEARCH 2015-16,CITATIONS 2015-16,INDUSTRY 2015-16,INTERNAT 2015-16,Teaching Rank,Research Rank,Citations Rank,Industry Income Rank,International Outlook Rank,T3,IMPUTED T3?,T4,IMPUTED T4?,T1,IMPUTED T1?,T5,IMPUTED T5?,T2,IMPUTED T2?,R3,IMPUTED R3?,R2,IMPUTED R2?,R1,IMPUTED R1?,C1,IMPUTED C1?,E1,IMPUTED E1?,I2,IMPUTED I2?,I3,IMPUTED I3?,I1,IMPUTED I1?,Number of papers,Number of internat papers,FWCI citation score,FWCI citation score (country-norm),:clinical:academicStaff:international,EDITED?,:clinical:academicStaff:total,EDITED?,:clinical:academicStaff:women,EDITED?,:clinical:doctoralNewStudentIntake:total,EDITED?,:clinical:doctoratesAwarded:total,EDITED?, :clinical:institutionalIncome:total ,EDITED?,:clinical:masterDegreesAwarded:total,EDITED?,:clinical:masterNewStudentIntake:international,EDITED?,:clinical:masterNewStudentIntake:total,EDITED?,:clinical:masterNewStudentIntake:women,EDITED?, :clinical:researchIncome:industryAndCommerce ,EDITED?, :clinical:researchIncome:total ,EDITED?,:clinical:researchStaff:total,EDITED?,:clinical:students:international,EDITED?,:clinical:students:total,EDITED?,:clinical:students:women,EDITED?,:clinical:undergraduateDegreesAwarded:total,EDITED?,:clinical:undergraduateNewStudentIntake:international,EDITED?,:clinical:undergraduateNewStudentIntake:total,EDITED?,:clinical:undergraduateNewStudentIntake:women,EDITED?,SSR,Doc : ug,Doc : staff,Institutional Income per staff (provided currency),Institutional Income per staff PPP'd,Research Income per staff (provided currency),Research Income per staff (PPP'd),Industry Income per staff,Industry Income per staff (PPP'd),Internat Staff,Internat Students,Female students
i-12420063,Antonio Narino University,Antonio Narino University,Colombia,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,303,,166,,0,,0,,28752145885,,0,,0,,0,,0,,0,,258308638,,61,,72,,3288,,2240,,346,,11,,323,,203,,10.85148515,#DIV/0!,#DIV/0!,94891570.58,#REF!,852503.7558,#REF!,0,#REF!,0.00660066,0.02189781,0.681265207
i-95513852,Arabian Gulf University- AGU,Arabian Gulf University- AGU,Bahrain,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,115,,45,,2,,2,,173250,,5,,0,,0,,0,,0,,0,,0,,600,,896,,550,,120,,104,,175,,115,,7.791304348,60,57.5,1506.521739,#REF!,0,#REF!,0,#REF!,0.373913043,0.669642857,0.613839286
i-52030612,Aristotle University of Thessaloniki,Aristotle University of Thessaloniki,Greece,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4098,1571,42.64,40.14,5,,612,,170,,138,,88,,0,Edited,81,,3,,168,,94,,4092509,,7257313,,339,,606,,6949,,2868,,909,,67,,1001,,471,,11.35457516,10.32954545,6.954545455,0,#REF!,11858.35458,#REF!,6687.106209,#REF!,0.008169935,0.087206792,0.412721255
i-81050451,Arizona State University,Arizona State University,United States,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,133,,109,,90,,75,,0,,124,,3,,67,,59,,134000,,9901000,,69,,51,,3535,,3001,,604,,3,,966,,772,,26.57894737,8.053333333,1.773333333,0,#REF!,74443.60902,#REF!,1007.518797,#REF!,0.015037594,0.014427157,0.84893918
i-10727172,Armenian State University of Economics,Armenian State University of Economics,Armenia,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-81678932,Arts University Bournemouth,Arts University Bournemouth,United Kingdom,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-55599929,"Asia University, Taiwan","Asia University, Taiwan",Taiwan,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,22,,8,,6,,4,,0,,60,,14,,55,,39,,14901300,,16436300,,0,,21,,621,,410,,112,,1,,102,,72,,28.22727273,28,5.5,0,#REF!,747104.5455,#REF!,677331.8182,#REF!,0,0.033816425,0.660225443
i-49878043,Asian Institute of Technology (AIT),Asian Institute of Technology,Thailand,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-90775773,Asian University for Women,Asian University for Women,Bangladesh,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1680000,,0,,39,,87,,87,,22,,9,,15,,15,,17.4,#DIV/0!,#DIV/0!,0,#REF!,336000,#REF!,0,#REF!,0.4,0.448275862,1
i-95141863,Aston University,Aston University,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,701,260,66.27,52.15,7.18,,37.41,,11.98,,0.08,,17,,0,,49,,41.15,,55.58,,33.53,,41000,,1185000,,0,,294.16,,1304.32,,767.7,,253,,39.24,,275.16,,163.38,,34.86554397,14.88235294,2.200588235,0,#REF!,31676.02245,#REF!,1095.963646,#REF!,0.191927292,0.225527478,0.588582556
i-94149623,Ateneo de Manila University,Ateneo de Manila University,Philippines,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,330.4,,78.9,,0,,0,,0,,86,,0,,147.46,,0,,0,,0,,2,,27,,953,,562.31,,80,,0,,70.35,,0,,2.884382567,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0.0062046,0.028331584,0.590041973
i-74741069,Athens University of Economics and Business,Athens University of Economics and Business,Greece,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-65975223,Atilim University,Atilim University,Turkey,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-23882234,Auburn University,Auburn University,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1173,218,22.68,11.04,16,,183,,96,,278,,256,,75542854,,70,,2,,58,,55,,2092287,,5317514,Edited,55,,35,,2125,,1726,,212,,1,,280,,248,,11.61202186,0.828125,0.71484375,412802.4809,#REF!,29057.45355,#REF!,11433.2623,#REF!,0.087431694,0.016470588,0.812235294
i-28837184,Auckland University of Technology,Auckland University of Technology,New Zealand,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,910,555,51.47,42.51,105,,288,,195,,43,,17,,74149181,,77,,21,,69,,47,,304215,,7168606,,69,,904,,3680,,2633,,686,,260,,1060,,758,,12.77777778,40.35294118,16.94117647,257462.434,#REF!,24890.99306,#REF!,1056.302083,#REF!,0.364583333,0.245652174,0.71548913
i-78601931,Australian National University,Australian National University,Australia,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.46,,37.71,,16.89,,21.5,,47,,90830302,,48,,9.3,,16.9,,11.8,,3694194,,82499408,,80.02,,160.5,,586.2,,353.7,,151,,21,,105.3,,69.3,,15.54494829,3.212765957,0.802340426,2408652.93,#REF!,2187732.909,#REF!,97963.24582,#REF!,0.40997083,0.273797339,0.603377687
i-48029132,Autonomous University of Barcelona,Autonomous University of Barcelona,Spain,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9683,3575,79.04,87.18,17,,557,,209,,314,,192,,95032496,,193,,67,,200,,127,,4608553,,15085976,,64,,579,,6328,,4625,,938,,48,,1214,,917,,11.36086176,4.885416667,2.901041667,170614.8941,#REF!,27084.33752,#REF!,8273.883303,#REF!,0.030520646,0.091498104,0.730878635
i-36914621,Autonomous University of Madrid,Autonomous University of Madrid,Spain,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6359,2024,43.86,43.7,1,,254,,99,,372,,113,,41247207.38,,109,,8,,47,,28,,1632031.56,,2966771.515,,17,,677,,4688,,2997,,234,,35,,752,,566,,18.45669291,2.07079646,2.247787611,162390.5802,#REF!,11680.20281,#REF!,6425.321102,#REF!,0.003937008,0.144411263,0.639291809
i-97420961,Aveiro University,University of Aveiro,Portugal,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,13.9,,8.7,,40,,2,,1498084.03,,62,,4,,72,,61,,6613,,74368.44,,0,,20,,419,,313,,33,,0,,45,,37,,30.14388489,16.5,6.95,107775.8295,#REF!,5350.247482,#REF!,475.7553957,#REF!,0.107913669,0.047732697,0.747016706
i-94404393,Babes-Bolyai University,Babe_-Bolyai University,Romania,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,61,,18,,10,,0,Edited,4209587,,90,,1,,159,,62,,0,,0,Edited,1,,14,,1428,,518,,335,,1,,346,,110,,23.40983607,#DIV/0!,#DIV/0!,69009.62295,#REF!,0,#REF!,0,#REF!,0,0.009803922,0.362745098
i-55403953,Bahcesehir University,Bahcesehir University,Turkey,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,136,,16,,0,,0,,24353335,,0,,0,,0,,0,,0,,0,,2,,0,,246,,208,,0,,0,,213,,175,,1.808823529,#DIV/0!,#DIV/0!,179068.6397,#REF!,0,#REF!,0,#REF!,0,0,0.845528455
i-68356362,Bahrain Polytechnic,Bahrain Polytechnic,Bahrain,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-30549171,Baku State University,Baku State University,Azerbaijan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-62688891,"Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)","Balochistan University of Information Technology, Engineering and Management Sciences (BUITEMS)",Pakistan,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-57489761,Bangor University,Bangor University,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,944,381,72.95,61.08,4,,69.27,,40.2,,8.28,,12,,17438976,,55.5,,4.85,,43.33,,24.63,,70000,,1543000,,12.11,,76.2,,1226.92,,798.85,,300.35,,17.18,,264.5,,164.9,,17.7121409,25.02916667,5.7725,251753.6596,#REF!,22275.15519,#REF!,1010.538473,#REF!,0.057745056,0.062106739,0.651101946
i-59668173,Bar-Ilan University,Bar-Ilan University,Israel,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,30,,0,,0,,0,Edited,0,,0,,0,,0,,0,,0,,202400,,0,,0,,630,,0,,0,,0,,0,,0,,21,#DIV/0!,#DIV/0!,0,#REF!,6746.666667,#REF!,0,#REF!,0,0,0
i-36978812,Bath Spa University,Bath Spa University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,13.17,,116.47,,100.12,,32.5,,6,,23.25,,16.75,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,0.113076329,0.859620503
i-65359863,Bauman Moscow State Technical University,Bauman Moscow State Technical University,Russian Federation,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-42504453,Bayreuth University,Bayreuth University,Germany,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,12,,2,,0,,3,,0,,24,,0,,3,,1,,123238,,130538,Edited,1.5,,3,,42,,19,,24,,1,,4,,2,,3.5,8,4,0,#REF!,10878.16667,#REF!,10269.83333,#REF!,0,0.071428571,0.452380952
i-91088091,Beijing Institute of Technology,Beijing Institute of Technology,China,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-19530521,Beirut Arab University,Beirut Arab University,Lebanon,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,198.26,,0,,46.5,,0,,0,,6,,4.71,,9.7,,3.2,,0,,0,Edited,0,,301.2,,1956.46,,1308.83,,294,,64.45,,398.7,,285.9,,9.86815293,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0,0.153951525,0.668978666
i-37914971,Belarusian National Technical University,Belarusian National Technical University,Belarus,FALSE,Edited,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-52508111,Belarusian State University,Belarusian State University,Belarus,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-94372358,Ben-Gurion University of the Negev,Ben-Gurion University of the Negev,Israel,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2008,793,49.72,40.44,0,Edited,259,,3,,44,,32,Edited,40557959,,486,,0,,315,,233,,3426605,,32358495,,32,,159,,2226,,1629,,329,,154,,279,,212,,8.594594595,10.28125,8.09375,156594.4363,#REF!,124936.2741,#REF!,13230.13514,#REF!,0,0.071428571,0.73180593
i-10651426,BenemÃ©rita Universidad AutÃ_noma de Puebla,Benemérita Universidad Autónoma de Puebla,Mexico,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,241,88,7.71,10.27,0,,578,,287,,4,,8,,0,Edited,64,,1,,53,,37,,0,Edited,0,,64,,5,,9416,,5686,,1048,,1,,2440,,1532,,16.29065744,131,72.25,0,#REF!,0,#REF!,0,#REF!,0,0.000531011,0.60386576
i-51163812,Beni-Suef University,Beni-Suef University,Egypt,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,270,,95,,75,,65,,0,,0,,0,,170,,100,,0,,0,Edited,0,,0,,2027,,1105,,278,,0,,444,,242,,7.507407407,4.276923077,4.153846154,0,#REF!,0,#REF!,0,#REF!,0,0,0.545140602
i-33670869,Bielefeld University,Bielefeld University,Germany,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,887,358,27.79,17.26,0,Edited,19.4,,4.95,,26,,7,,8327441,,165,,2,,119,,77,,337239,,2372744,,8.61,,67,,1408,,857,,146,,9,,322,,221,,72.57731959,20.85714286,2.771428571,429249.5361,#REF!,122306.3918,#REF!,17383.45361,#REF!,0,0.047585227,0.608664773
i-14956752,Bilkent University,Bilkent University,Turkey,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-91581071,"Binghamton University, State University of New York","Binghamton University, State University of New York",United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,530,138,50.13,38.39,2,,47.18,,42.83,,3.58,,5,,0,Edited,54,,4.42,,51,,38.67,,0,Edited,1036361,,0,Edited,19.37,,537.9,,457.75,,186,,2.2,,129.07,,105.87,,11.40101738,37.2,9.436,0,#REF!,21966.10852,#REF!,0,#REF!,0.042390844,0.036010411,0.850994609
i-55980062,"Birkbeck, University of London","Birkbeck, University of London",United Kingdom,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,Edited,0,,0,,0,Edited,0,,7,,0.67,,6.58,,3.33,,0,,0,Edited,0,,123.1,,350.03,,241.8,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,0.351684141,0.690797932
i-89858394,"Birla Institute of Technology and Science, Pilani","Birla Institute of Technology and Science, Pilani",India,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-63249543,Birmingham City University,Birmingham City University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,,209.83,,143.73,,4,,5,,0,,31,,5.79,,22.26,,15.43,,55000,,183000,,0,,471.86,,3891.83,,3341.72,,650,,80.85,,816.6,,720.92,,18.54753848,130,41.966,0,#REF!,872.1345851,#REF!,262.1169518,#REF!,0.039698804,0.121243734,0.858650044
i-04028841,Birzeit University,Birzeit University,Palestine State of Asia,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,24.8,,12.7,,0,,0,,0,,35,,0,,33.3,,24.4,,0,,0,,8,,0,,431.3,,355.6,,52,,0,,113.8,,96.7,,17.39112903,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0.052419355,0,0.824484118
i-31580854,Bishop Grosseteste University,Bishop Grosseteste University,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6.2,,4.16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,66.27,,30.44,,19,,0,,22.77,,9.94,,10.68870968,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0,0,0.459333032
i-22223592,BogaziÃ§i University,Bo_aziçi University,Turkey,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-62901393,Bond University,Bond University,Australia,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,54,,24,,9,,5,,41198919,,45,,18,,38,,17,,718565,,4665919,,9,,79,,723,,377,,196,,34,,213,,113,,13.38888889,39.2,10.8,762942.9444,#REF!,86405.90741,#REF!,13306.75926,#REF!,0.296296296,0.109266943,0.521438451
i-48283681,Boston College,Boston College,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,740,113,55.07,44.3,0,Edited,48,,0,,3,,8,,0,Edited,0,,0,,0,,0,,282908,,889097,,5,,0,Edited,651,,0,,92,,0,,0,,0,,13.5625,11.5,6,0,#REF!,18522.85417,#REF!,5893.916667,#REF!,0,0,0
